3.813141025245155025e-02,-1.306025523272360545e+00,1.306025523272360545e+00
5.326324170909334244e-02,1.019648388551210871e+00,1.162836955911785708e+00
5.581252062731998503e-02,8.786834679871233789e-01,1.068119126603565006e+00
5.922732800651851065e-02,2.908623621982243890e+00,1.528245250448234671e+00
6.009978322024513847e-02,7.400181314033034141e-01,1.370599826639248509e+00
6.475109381361665584e-02,6.436859344043242004e-01,1.249447511266761124e+00
6.977107862522625992e-02,5.568986045193362600e-01,1.150511953159986112e+00
7.203967513173659132e-02,1.903083233336097635e+00,1.244583363182000024e+00
7.337051007577896633e-02,-7.236247497459658007e-04,1.106376725578416265e+00
7.364510221460859873e-02,1.349691953604622796e+00,1.130708248381036896e+00
7.435093794458411121e-02,-4.913763297765420646e+00,1.474622343779617317e+00
7.481218292121549762e-02,-6.807537144251938344e-01,1.408466624666748546e+00
7.609371177398785435e-02,-2.555942827943113116e+00,1.496734024918776607e+00
7.904214974227813384e-02,4.315621878488659746e+00,1.698083157316625513e+00
8.244704678010870980e-02,2.338135743392349752e+00,1.740753329721673737e+00
8.305080716654991702e-02,-3.075658501336210549e+00,1.824184902947582287e+00
8.345870121777193562e-02,3.588992698952612415e+00,1.927997126241995707e+00
8.867935516165331711e-02,6.636482947629311013e+00,2.189579671874624101e+00
8.885627701581752524e-02,5.430339523741096741e-01,2.102919370848281400e+00
9.083636398461573946e-02,-1.522298944296629486e+00,2.073888349520698782e+00
9.122686961327637623e-02,-3.136706860577930911e+00,2.124498754809138301e+00
9.141857516386921179e-02,3.098854602601399222e+00,2.168787656981514100e+00
9.172522686048720231e-02,-2.562247801050695273e+00,2.185894619767130287e+00
9.185213383895997341e-02,-3.727375332627126170e+00,2.250122982802963634e+00
9.212070565603491801e-02,6.739594612854560296e-02,2.162813901335986611e+00
9.225677370919541098e-02,-3.803952639615722831e+00,2.225934622039053679e+00
9.314907838052978450e-02,5.352526625790101633e+00,2.341734325881684953e+00
9.380563800063471125e-02,1.053359604484469969e+00,2.295720942974641243e+00
9.611270449473598154e-02,8.339461125402962693e-01,2.245314914338973900e+00
9.712696774000530164e-02,-2.950906217651237284e+00,2.268834624449382886e+00
9.755635322250882924e-02,-4.352876170576941206e+00,2.336061771098658646e+00
9.803396374733461260e-02,5.734971442341603165e-01,2.280981626509143823e+00
9.918057084470210949e-02,-7.535691135099966687e-01,2.234696398842503040e+00
