4.185070598987921525e-02,-1.335390864851252246e+00,1.335390864851252246e+00
4.239335576905618047e-02,8.417532904844620134e-01,1.088572077667857130e+00
4.954090740941645421e-02,6.095000671993879848e-01,9.288814075117007851e-01
4.991328479400723023e-02,2.944579318737559959e+00,1.432805885318165551e+00
5.016552567401364598e-02,7.250257628656164854e-01,1.291249860827655693e+00
5.224100365015689473e-02,1.332038117808124866e+00,1.298047903657733926e+00
5.235459733546685146e-02,1.125962493527762120e+00,1.273464273639166588e+00
5.464954211483816909e-02,1.034479719882988036e+00,1.243591204419644214e+00
6.446773283129277055e-02,2.515977751973803578e+00,1.384967487481217452e+00
6.565066126185316320e-02,1.123281278207599598e-02,1.247594020011303373e+00
6.613404097034750184e-02,-9.453126963890738921e-01,1.220113899682009784e+00
6.624241071183147034e-02,5.277291890735220647e-01,1.162415173797969103e+00
6.794688408568071158e-02,7.693643208353329044e-01,1.132180492800843208e+00
7.445981462384262950e-02,-5.028629435628353406e-01,1.087229239283842741e+00
7.561930502664357401e-02,4.238546533208683798e+00,1.297317058878832086e+00
7.592178610742437994e-02,-1.579971648668237805e+00,1.314982970740669943e+00
7.625297746632032914e-02,1.896592795432304968e+00,1.349195313369589755e+00
7.632183211968215919e-02,-2.252604587495266486e+00,1.399384717487682783e+00
7.709834848130266149e-02,-4.908203418531012829e+00,1.584059385963647593e+00
7.749016899833158223e-02,3.963690559876841490e+00,1.703040944659307332e+00
7.755002290387394415e-02,-4.447234972506770134e+00,1.833716850747281635e+00
7.986722091981156291e-02,1.104118319029392836e+00,1.800553281123741467e+00
8.015064045607665777e-02,2.606170055005470942e+00,1.835580097379468700e+00
8.110525912199623155e-02,9.030360424730830005e-01,1.796724095091702722e+00
8.167018690814818738e-02,-2.344999800135354917e+00,1.818655123293448916e+00
8.595611555716659025e-02,-3.809453312256685820e+00,1.895224284407419413e+00
8.622733155419584627e-02,-2.558491169598930526e+00,1.919789724599697545e+00
8.742761633007671562e-02,2.025791869084336838e-01,1.858460776825009875e+00
8.792087773144391383e-02,9.352869325095980457e-02,1.797601049805214846e+00
8.796274275639964779e-02,3.153445221766421724e+00,1.842795855537255001e+00
8.936476994296192744e-02,-6.965806827481628716e-01,1.805821172544058495e+00
