1.000000000000000000e+00,2.065579620182589338e-01,1.650558305690147165e+00,6.085005378905137263e-01,6.224956789811244562e-01,1.335390864851252246e+00,1.306025523272360545e+00
2.000000000000000000e+00,2.268161596561188986e+00,1.382862386629138740e+00,7.151170790991052684e-01,6.169284528497165354e-01,1.088572077667857130e+00,1.162836955911785708e+00
3.000000000000000000e+00,1.518601777148316900e+00,1.211233794353222093e+00,7.130068764182659891e-01,7.317619228913324614e-01,9.288814075117007851e-01,1.068119126603565006e+00
4.000000000000000000e+00,1.467157239113097589e+00,1.099045402808657812e+00,6.845560627661528841e-01,8.427346297106801387e-01,1.432805885318165551e+00,1.528245250448234671e+00
5.000000000000000000e+00,1.969599934049271805e+00,9.248277020589128483e-01,5.715430139280137656e-01,1.521271075476388956e+00,1.291249860827655693e+00,1.370599826639248509e+00
6.000000000000000000e+00,2.872513690989766388e+00,1.117726321197811901e+00,6.318450094644507686e-01,1.504036855140682860e+00,1.298047903657733926e+00,1.249447511266761124e+00
7.000000000000000000e+00,2.963447668774359389e+00,1.148364195982234159e+00,7.052021944155006938e-01,1.401299067223253036e+00,1.273464273639166588e+00,1.150511953159986112e+00
8.000000000000000000e+00,2.867228587420485919e+00,1.076147015772072280e+00,1.146647429857901912e+00,1.602297071788328697e+00,1.243591204419644214e+00,1.244583363182000024e+00
9.000000000000000000e+00,4.267413835681825418e+00,1.451252960486265842e+00,1.341215746660857633e+00,1.773135964601097792e+00,1.384967487481217452e+00,1.106376725578416265e+00
1.000000000000000000e+01,4.127486475208977268e+00,1.669528464062530304e+00,1.283524400720875702e+00,1.651594213535784395e+00,1.247594020011303373e+00,1.130708248381036896e+00
1.100000000000000000e+01,4.612141947419368115e+00,1.683831508602517513e+00,1.273166762632725213e+00,1.912981686119911595e+00,1.220113899682009784e+00,1.474622343779617317e+00
1.200000000000000000e+01,4.283734227407512307e+00,1.792910381845601586e+00,1.422401269797619383e+00,1.860330634229938829e+00,1.162415173797969103e+00,1.408466624666748546e+00
1.300000000000000000e+01,3.999131033304165861e+00,1.849637219953196077e+00,1.498951196791289187e+00,1.854889179605164307e+00,1.132180492800843208e+00,1.496734024918776607e+00
1.400000000000000000e+01,3.757078744488161703e+00,1.942931635297852511e+00,1.718973134618697385e+00,1.912385763563508645e+00,1.087229239283842741e+00,1.698083157316625513e+00
1.500000000000000000e+01,3.527966158014995468e+00,2.049146714392022339e+00,1.768253508078143632e+00,1.793636423874231722e+00,1.297317058878832086e+00,1.740753329721673737e+00
1.600000000000000000e+01,4.127551184868137213e+00,2.241102116731266136e+00,1.902006419084103728e+00,1.729382923056506316e+00,1.314982970740669943e+00,1.824184902947582287e+00
1.700000000000000000e+01,4.121357810650795983e+00,2.345285891184304639e+00,2.677226703992588774e+00,1.861551042986717919e+00,1.349195313369589755e+00,1.927997126241995707e+00
1.800000000000000000e+01,4.876162217626879958e+00,2.447346202384919067e+00,2.606946971719844797e+00,1.844062672882396781e+00,1.399384717487682783e+00,2.189579671874624101e+00
1.900000000000000000e+01,4.741332938331978220e+00,2.396421372177645281e+00,2.539713275052453145e+00,1.868356848851536300e+00,1.584059385963647593e+00,2.102919370848281400e+00
2.000000000000000000e+01,4.659326354262248060e+00,2.462701396753690375e+00,2.800418038153113631e+00,1.817913308608450906e+00,1.703040944659307332e+00,2.073888349520698782e+00
2.100000000000000000e+01,4.454069635661364046e+00,2.374619264236344396e+00,2.674852242348741971e+00,1.823950502068837798e+00,1.833716850747281635e+00,2.124498754809138301e+00
2.200000000000000000e+01,4.389756708855832912e+00,2.288417505141394415e+00,2.725606268611803884e+00,1.776055903630655131e+00,1.800553281123741467e+00,2.168787656981514100e+00
2.300000000000000000e+01,4.251375660983916838e+00,2.298823714698331688e+00,2.723182417652651122e+00,1.777717157259762759e+00,1.835580097379468700e+00,2.185894619767130287e+00
2.400000000000000000e+01,4.288835921695032916e+00,2.435325576642117795e+00,2.688288979775335097e+00,2.062907667409137780e+00,1.796724095091702722e+00,2.250122982802963634e+00
2.500000000000000000e+01,4.378053763147952360e+00,2.352790677691066090e+00,2.641336918245686061e+00,1.998001341090154703e+00,1.818655123293448916e+00,2.162813901335986611e+00
2.600000000000000000e+01,4.398381898799902601e+00,2.342987787631077179e+00,2.659587723458050945e+00,2.065260588182353363e+00,1.895224284407419413e+00,2.225934622039053679e+00
2.700000000000000000e+01,4.537742975835356241e+00,2.411909384252935773e+00,2.626722895607832342e+00,2.055066858004365393e+00,1.919789724599697545e+00,2.341734325881684953e+00
2.800000000000000000e+01,4.656367712046223239e+00,2.412665087492459559e+00,2.685650835516597112e+00,2.109378889927428169e+00,1.858460776825009875e+00,2.295720942974641243e+00
2.900000000000000000e+01,4.559461112051899079e+00,2.434482432877584035e+00,2.645259093986402910e+00,2.137429421496734872e+00,1.797601049805214846e+00,2.245314914338973900e+00
3.000000000000000000e+01,4.519027281992871181e+00,2.427998287476583528e+00,2.632897284685371986e+00,2.102138622914289545e+00,1.842795855537255001e+00,2.268834624449382886e+00
3.100000000000000000e+01,4.377590519128044200e+00,2.529809222523464740e+00,2.660845326592573556e+00,2.172249908990173228e+00,1.805821172544058495e+00,2.336061771098658646e+00
3.200000000000000000e+01,4.343682224494719080e+00,3.073908064217823810e+00,2.614908739167475904e+00,2.182839793844856935e+00,1.829963110203094434e+00,2.280981626509143823e+00
3.300000000000000000e+01,4.402460669407306959e+00,3.104045233434343576e+00,2.552192499587032426e+00,2.191949283498245471e+00,1.883874791229291246e+00,2.234696398842503040e+00
3.400000000000000000e+01,4.568991981064696617e+00,3.120829519144711739e+00,2.535955565959858493e+00,2.150577264066443117e+00,1.920912557768649220e+00,2.187149405366185739e+00
3.500000000000000000e+01,4.599320078791971689e+00,3.173830168053490830e+00,2.499471682370029146e+00,2.093238426465334978e+00,1.884946170801521603e+00,2.157186070216845497e+00
3.600000000000000000e+01,4.576638605559598894e+00,3.160124650642629707e+00,2.454375415571421026e+00,2.037134476988036624e+00,1.854140372557540939e+00,2.123128780766233792e+00
3.700000000000000000e+01,4.548833648765835846e+00,3.109035087945370979e+00,2.489693667058686888e+00,2.113231626667513741e+00,1.810207611180635112e+00,2.132844634970518793e+00
3.800000000000000000e+01,4.655984442072157670e+00,3.159418352869276969e+00,2.493405498172724055e+00,2.088275036617394331e+00,1.806812918118004818e+00,2.106286558930244635e+00
3.900000000000000000e+01,4.580082325268442389e+00,3.352324904363083835e+00,2.459516377401333553e+00,2.154528372037607387e+00,1.870908057634467880e+00,2.195730503966768499e+00
4.000000000000000000e+01,4.546465888389211507e+00,3.643960989627734737e+00,2.474542585777263159e+00,2.105467134486126657e+00,1.863294030721476258e+00,2.212560225072161213e+00
4.100000000000000000e+01,4.569285950386738904e+00,3.737583881775268679e+00,2.476780917297736195e+00,2.128671504436435935e+00,1.874603298782558269e+00,2.171185494858109966e+00
4.200000000000000000e+01,4.561344097714566281e+00,3.661388383219460252e+00,2.436311695679325151e+00,2.090043331872188048e+00,1.881843420731063921e+00,2.156414540039140793e+00
4.300000000000000000e+01,4.491735222577841746e+00,3.726137847938504777e+00,2.388599997835822997e+00,2.062030337328427443e+00,1.873255300369166987e+00,2.149961487468872168e+00
4.400000000000000000e+01,4.433987308420859641e+00,3.684115637107106433e+00,2.386030960849111704e+00,2.066610710029737064e+00,1.871303554949441450e+00,2.140608389837952430e+00
4.500000000000000000e+01,4.435684215518483242e+00,4.007929067814866464e+00,2.352657872979437848e+00,2.082650516320346146e+00,1.898249365658916554e+00,2.205288367298606556e+00
4.600000000000000000e+01,4.427582269603075993e+00,3.970575429070724027e+00,2.357147115036619667e+00,2.046251010735354203e+00,1.991321808437342744e+00,2.249297857486863172e+00
4.700000000000000000e+01,4.360525170340020296e+00,3.904898137350858445e+00,2.489441734572988896e+00,2.029015864538913583e+00,1.982150334507948974e+00,2.246711924027513962e+00
4.800000000000000000e+01,4.397753514499616045e+00,3.954810441020737866e+00,2.455992275630183297e+00,2.035739189346460254e+00,2.017657696729744377e+00,2.217849328261984443e+00
4.900000000000000000e+01,4.386142304482212317e+00,3.891994237083409747e+00,2.441587169934809065e+00,2.040253782036041130e+00,2.139116682297168115e+00,2.202059907995381760e+00
5.000000000000000000e+01,4.373446353391305941e+00,3.837614088302285786e+00,2.402209421090211183e+00,2.135027068597743494e+00,2.130282847865694773e+00,2.190495082165318852e+00
5.100000000000000000e+01,4.449084289730796726e+00,3.938170976378163601e+00,2.451436145849532178e+00,2.127191927472654953e+00,2.135872033341358112e+00,2.170184622252041340e+00
5.200000000000000000e+01,4.373716428781799337e+00,3.914027080362411759e+00,2.524836392386614836e+00,2.145678136115253931e+00,2.231435484486016474e+00,2.132338533305347728e+00
5.300000000000000000e+01,4.459632808056210429e+00,3.912799687571281826e+00,2.483991840699946163e+00,2.222256853743477922e+00,2.203193828428200884e+00,2.106863411404843234e+00
5.400000000000000000e+01,4.377803528236594133e+00,3.864745718808787256e+00,2.542675631578799056e+00,2.227074370346273202e+00,2.261684237859625135e+00,2.106307536037539840e+00
5.500000000000000000e+01,4.339797080388189343e+00,3.820643726888990788e+00,2.504983805823724374e+00,2.229416964262797674e+00,2.241728685639185592e+00,2.126123750003547030e+00
5.600000000000000000e+01,4.385179940523036279e+00,3.758931697037969144e+00,2.552881296406364964e+00,2.204549725174091090e+00,2.204148543671753835e+00,2.092141666524135246e+00
5.700000000000000000e+01,4.364236587196517192e+00,3.728154973500673375e+00,2.511105089845753202e+00,2.210352610194961986e+00,2.194854739829526835e+00,2.083883418177849389e+00
5.800000000000000000e+01,4.389228862284241472e+00,3.862599724774072207e+00,2.520231009674440692e+00,2.180351202048016912e+00,2.166368702668062696e+00,2.174472618364962972e+00
5.900000000000000000e+01,4.367492515232595629e+00,3.894723237831005935e+00,2.519589577086474907e+00,2.155869382582084270e+00,2.166112334576361320e+00,2.218002118066745521e+00
6.000000000000000000e+01,4.345689391887668229e+00,3.873068497924579745e+00,2.526901809213185413e+00,2.132059892408279644e+00,2.179637566915698432e+00,2.189001732116464538e+00
6.100000000000000000e+01,4.406688076246323860e+00,3.870950224928292105e+00,2.844895970812706842e+00,2.215941343704024735e+00,2.182994776224801203e+00,2.247725515507764893e+00
6.200000000000000000e+01,4.377054785191460518e+00,3.831668291732561293e+00,2.875231090976853032e+00,2.213963906551880800e+00,2.166585175884204517e+00,2.279943289596159328e+00
6.300000000000000000e+01,4.500138462520978599e+00,3.831507882748676153e+00,2.869626044882909177e+00,2.230215305730521180e+00,2.267900465093634299e+00,2.267747203416575985e+00
6.400000000000000000e+01,4.460738136827546718e+00,3.903377828879953437e+00,2.843876633599993653e+00,2.430537751046757844e+00,2.290944546423826722e+00,2.356973379600086904e+00
6.500000000000000000e+01,4.397506849698674003e+00,3.874649091847225613e+00,2.802401901825989583e+00,2.451803798709894622e+00,2.272895880301224913e+00,2.391445242878206479e+00
6.600000000000000000e+01,4.398484486547758365e+00,3.933138384430544754e+00,2.819778087020111901e+00,2.451423989776244650e+00,2.339301266754863828e+00,2.369960600809882578e+00
6.700000000000000000e+01,4.375193060091585373e+00,3.882498310262636032e+00,2.793355673532252670e+00,2.448657632728814093e+00,2.379772612909955232e+00,2.349925160226070897e+00
6.800000000000000000e+01,4.433944242706020944e+00,3.827847885896020763e+00,2.756590723495453421e+00,2.543290342778068425e+00,2.347299280754336692e+00,2.318511862327650608e+00
6.900000000000000000e+01,4.398688877299273159e+00,3.775073585223290173e+00,2.787129554570312084e+00,2.519495862591911273e+00,2.355751582584249881e+00,2.339801747878377025e+00
7.000000000000000000e+01,4.395699372198913935e+00,3.725192209787141717e+00,2.770941471734087891e+00,2.519827438474560921e+00,2.356182826278664599e+00,2.349661316942234457e+00
7.100000000000000000e+01,4.399882929323871927e+00,3.737766639556748149e+00,2.941243566884794713e+00,2.513892033269484294e+00,2.346442913208597325e+00,2.320895391496745841e+00
