4.033583570298178386e-07,-2.065579620182589338e-01,2.065579620182589338e-01
4.435318116653916088e-07,4.329765231104119039e+00,2.268161596561188986e+00
1.079153465700804573e-05,-1.948213832257295053e-02,1.518601777148316900e+00
1.469339584021316341e-05,1.312823625007439432e+00,1.467157239113097589e+00
1.514865010423204527e-05,-3.979370713793969117e+00,1.969599934049271805e+00
1.579184875010955711e-05,-7.387082475692238859e+00,2.872513690989766388e+00
2.962470210126449301e-05,-3.509051535481916062e+00,2.963447668774359389e+00
5.031233101069886726e-05,-2.193695017943372960e+00,2.867228587420485919e+00
5.662864884904656804e-05,-1.546889582177254141e+01,4.267413835681825418e+00
6.186916251149679978e-05,-2.868140230953343917e+00,4.127486475208977268e+00
7.400600787183572032e-05,9.458696669523284584e+00,4.612141947419368115e+00
8.810337582951492262e-05,-6.712493072770939762e-01,4.283734227407512307e+00
8.827197585506423190e-05,-5.838927040640022881e-01,3.999131033304165861e+00
9.255723404564907388e-05,6.103989898801103209e-01,3.757078744488161703e+00
9.411111329999466500e-05,3.203899473906659523e-01,3.527966158014995468e+00
1.008482621780553828e-04,1.312132658766526561e+01,4.127551184868137213e+00
1.059586414623709771e-04,4.022263823173332753e+00,4.121357810650795983e+00
1.314508578071880984e-04,1.770783713622030575e+01,4.876162217626879958e+00
1.315908796981947199e-04,-2.314405911023754925e+00,4.741332938331978220e+00
1.344504231204879082e-04,-3.101201256937372364e+00,4.659326354262248060e+00
1.449654923847811601e-04,3.489352636436819921e-01,4.454069635661364046e+00
1.930827385322115338e-04,3.039185245939677316e+00,4.389756708855832912e+00
1.950702828054821448e-04,-1.206992607801758766e+00,4.251375660983916838e+00
1.994204786757162366e-04,-5.150421918050714254e+00,4.288835921695032916e+00
2.060031444516826433e-04,6.519281958018005696e+00,4.378053763147952360e+00
2.521593985058161918e-04,4.906585290098668395e+00,4.398381898799902601e+00
2.581107839266082323e-04,8.161130978757142884e+00,4.537742975835356241e+00
2.815746916100545839e-04,-7.859235589739640204e+00,4.656367712046223239e+00
3.156401166123003893e-04,-1.846076312210840342e+00,4.559461112051899079e+00
3.998428800718869191e-04,-3.346446210281044387e+00,4.519027281992871181e+00
4.201907642101253846e-04,-1.344876331832480787e-01,4.377590519128044200e+00
4.272868366878918500e-04,-3.292525090861630588e+00,4.343682224494719080e+00
4.314237096106759441e-04,-6.283370906610102224e+00,4.402460669407306959e+00
4.562255300795091395e-04,-1.006452526575856155e+01,4.568991981064696617e+00
4.607702556803053729e-04,5.630475401519319689e+00,4.599320078791971689e+00
4.694473022271263615e-04,-3.782787042426562607e+00,4.576638605559598894e+00
4.890470149456044822e-04,3.547855204190334177e+00,4.548833648765835846e+00
4.891794805016320405e-04,8.620563794406074010e+00,4.655984442072157670e+00
5.214626477403089700e-04,-1.695801886727238639e+00,4.580082325268442389e+00
5.235262127161960724e-04,3.235424850099239080e+00,4.546465888389211507e+00
5.636424753303548784e-04,-5.482088430287845426e+00,4.569285950386738904e+00
6.200395550977387885e-04,4.235728138155515410e+00,4.561344097714566281e+00
6.415047313043798893e-04,-1.568162466835410385e+00,4.491735222577841746e+00
6.587246078070995358e-04,1.950826999670631778e+00,4.433987308420859641e+00
6.699175774691734078e-04,-4.510348127813937680e+00,4.435684215518483242e+00
7.209364193965870499e-04,4.062994703409714248e+00,4.427582269603075993e+00
7.741384895587926545e-04,1.275898604239458223e+00,4.360525170340020296e+00
7.937662371972995651e-04,-6.147485690000607406e+00,4.397753514499616045e+00
9.168411065047375914e-04,3.828804223646812943e+00,4.386142304482212317e+00
9.216946523000433275e-04,3.751344749936905032e+00,4.373446353391305941e+00
9.619419361893254009e-04,8.230981106705314687e+00,4.449084289730796726e+00
9.655068335876792248e-04,5.299555203829662275e-01,4.373716428781799337e+00
9.815314231638972656e-04,-8.927284530325579226e+00,4.459632808056210429e+00
1.016339029020453793e-03,-4.085169779691000258e-02,4.377803528236594133e+00
1.018539157845837475e-03,-2.287448896574346691e+00,4.339797080388189343e+00
1.021325303477772870e-03,6.881237247939623103e+00,4.385179940523036279e+00
1.030887044841768832e-03,3.191408800911446519e+00,4.364236587196517192e+00
1.108174030563078508e-03,5.813788542284520133e+00,4.389228862284241472e+00
1.144387512144580182e-03,-3.106784386237109175e+00,4.367492515232595629e+00
1.166869398884185080e-03,-3.059305114536925885e+00,4.345689391887668229e+00
1.290631319474607559e-03,-8.066609137765681226e+00,4.406688076246323860e+00
1.358211957576214730e-03,-2.569424030844800200e+00,4.377054785191460518e+00
1.474977717959146057e-03,-1.213132645695111478e+01,4.500138462520978599e+00
1.488656109780435053e-03,1.978517618141381718e+00,4.460738136827546718e+00
1.499416283165028695e-03,3.507044734508468764e-01,4.397506849698674003e+00
1.507373756913454226e-03,4.462030881738229482e+00,4.398484486547758365e+00
1.594519778361920027e-03,-2.837958913984181208e+00,4.375193060091585373e+00
1.721243681223063107e-03,8.370273477873183765e+00,4.433944242706020944e+00
1.737903228239731646e-03,-2.001324029640464630e+00,4.398688877299273159e+00
1.964262812109601828e-03,4.189423520274104362e+00,4.395699372198913935e+00
2.066909424623451872e-03,4.692731928070969616e+00,4.399882929323871927e+00
2.111499420835653406e-03,-2.455561812869632377e+00,4.372878469373119081e+00
2.124978567382635689e-03,-5.767650811537208710e+00,4.391984939813722733e+00
2.146073050061049568e-03,1.406441553099756447e+01,4.522693461316206864e+00
2.149331814202367404e-03,-5.930315934706911207e-01,4.470297969744933653e+00
2.152989654631172738e-03,1.183741330381187140e+01,4.567233697824762295e+00
2.199399868835386768e-03,-3.110263981971783664e+00,4.548312013203295479e+00
2.257110614716277986e-03,-3.285844859610733693e+00,4.532126536875185074e+00
2.397328003502909553e-03,2.890819175537927777e+00,4.511350494326611837e+00
2.538162539636523024e-03,1.536874702764066569e+00,4.474169546932080799e+00
2.612738381177490913e-03,1.834524520879446641e+01,4.645417394609394179e+00
2.644553159231288753e-03,1.506081509224037518e+01,4.772434439702454512e+00
2.750815452377954311e-03,1.707918322545168621e+01,4.920708521458469598e+00
2.759435910809337426e-03,-5.048678355210832081e+00,4.922231971860282940e+00
2.798379030114786243e-03,5.427060890931159065e-01,4.870708137945375604e+00
2.874618174428345690e-03,-1.418946196726096787e+00,4.830571371187011742e+00
2.903419797619349440e-03,-1.595526882070572583e-01,4.776881501267701502e+00
2.933668858761988123e-03,-2.069053304869854060e+00,4.746110726308636174e+00
3.037170294283132212e-03,8.780147356300851413e-01,4.702648973604382832e+00
3.088801972736326343e-03,-3.053860187252439573e+00,4.684329098200472608e+00
3.316560008172109771e-03,-1.966080213485525974e+00,4.654458231335472540e+00
3.384974669156516885e-03,2.726807558222881767e+01,4.900258419932138843e+00
3.451502009462917384e-03,-3.063777672217028680e+00,4.880511315117997739e+00
3.471984646870235770e-03,6.719706990748818498e+00,4.900077226560878962e+00
